station_id,date,temp_avg_f,temp_max_f,temp_min_f,temp_extreme_max_f,temp_extreme_min_f,precip_total_in,precip_max_daily_in,days_precip_01in,days_precip_10in,days_precip_1in,cooling_degree_days,heating_degree_days,cooling_dd_season,heating_dd_season,days_min_lte_32f,days_max_lte_32f,days_max_gte_70f,days_max_gte_90f,days_max_lte_0f,wind_speed_avg_mph,year,month,is_growing_season
USC00118740,1995-10-01,12.43,19.05,5.82,28.3,-1.7,98.8,18.8,15.0,9.0,0.0,2.2,185.0,627.8,251.7,4.0,0.0,14.0,0.0,0.0,,1995,10,False
USC00118740,1995-11-01,1.66,6.74,-3.43,17.8,-11.1,51.5,12.4,6.0,5.0,0.0,0.0,500.3,627.8,752.0,26.0,1.0,0.0,0.0,0.0,,1995,11,False
USC00118740,1995-12-01,-2.49,1.85,-6.82,16.1,-19.4,41.1,21.8,7.0,3.0,0.0,0.0,645.4,627.8,1397.4,30.0,16.0,0.0,0.0,1.0,,1995,12,False
USC00118740,1996-01-01,-5.59,-0.85,-10.33,15.0,-22.8,52.1,12.2,13.0,6.0,0.0,0.0,741.7,0.0,2139.1,29.0,17.0,0.0,0.0,4.0,,1996,1,False
USC00118740,1996-02-01,-1.44,3.81,-6.69,21.7,-27.2,35.9,23.1,8.0,2.0,0.0,0.0,573.4,0.0,2712.5,21.0,10.0,1.0,0.0,5.0,,1996,2,False
USC00118740,1996-03-01,1.11,7.06,-4.85,21.1,-16.7,55.7,25.4,9.0,5.0,1.0,0.0,533.9,0.0,3246.4,24.0,5.0,1.0,0.0,0.0,,1996,3,False
USC00118740,1996-04-01,8.63,15.22,2.04,25.0,-4.4,90.9,30.7,10.0,6.0,1.0,0.0,291.1,0.0,3537.5,14.0,0.0,6.0,0.0,0.0,,1996,4,True
USC00118740,1996-05-01,15.87,21.25,10.49,31.7,2.2,209.7,51.8,17.0,13.0,3.0,36.2,112.5,36.2,3650.0,0.0,0.0,16.0,0.0,0.0,,1996,5,True
USC00118740,1996-06-01,21.86,27.68,16.04,34.4,7.8,143.5,60.7,12.0,10.0,1.0,119.2,13.4,155.4,3663.4,0.0,0.0,27.0,7.0,0.0,,1996,6,True
USC00118740,1996-07-01,22.32,28.45,16.2,35.0,11.1,85.2,41.1,9.0,6.0,1.0,125.3,1.7,280.7,1.7,0.0,0.0,30.0,5.0,0.0,,1996,7,True
USC00118740,1996-08-01,23.15,28.79,17.51,34.4,13.3,36.2,13.5,5.0,4.0,0.0,149.3,0.0,430.0,1.7,0.0,0.0,31.0,4.0,0.0,,1996,8,True
USC00118740,1996-09-01,18.1,24.03,12.18,30.0,5.6,86.4,43.9,8.0,5.0,1.0,50.7,57.6,480.7,59.3,0.0,0.0,24.0,0.0,0.0,,1996,9,True
USC00118740,1996-10-01,12.3,19.12,5.49,27.2,-2.8,39.4,14.7,6.0,5.0,0.0,1.9,188.8,482.6,248.1,5.0,0.0,12.0,0.0,0.0,,1996,10,False
USC00118740,1996-11-01,1.59,5.44,-2.26,20.0,-10.0,105.2,25.9,8.0,7.0,1.0,0.0,502.2,482.6,750.3,24.0,5.0,0.0,0.0,0.0,,1996,11,False
USC00118740,1996-12-01,-0.71,2.9,-4.32,14.4,-15.6,35.4,10.2,8.0,5.0,0.0,0.0,590.3,482.6,1340.6,26.0,8.0,0.0,0.0,0.0,,1996,12,False
USC00118740,1997-01-01,-6.4,-1.81,-10.99,17.8,-24.4,63.6,15.7,11.0,8.0,0.0,0.0,766.7,0.0,2107.3,27.0,21.0,0.0,0.0,10.0,,1997,1,False
USC00118740,1997-02-01,0.81,4.63,-3.01,16.1,-9.4,89.1,43.7,9.0,4.0,1.0,0.0,490.8,0.0,2598.1,25.0,6.0,0.0,0.0,0.0,,1997,2,False
USC00118740,1997-03-01,5.43,11.06,-0.21,25.6,-9.4,74.4,27.4,12.0,5.0,1.0,0.0,386.1,0.0,2984.2,17.0,1.0,2.0,0.0,0.0,,1997,3,False
USC00118740,1997-04-01,8.65,15.2,2.09,25.0,-7.2,27.7,5.3,12.0,5.0,0.0,0.0,290.6,0.0,3274.8,11.0,0.0,4.0,0.0,0.0,,1997,4,True
USC00118740,1997-05-01,13.97,19.91,8.03,29.4,1.7,119.1,29.2,17.0,10.0,1.0,5.3,140.4,5.3,3415.2,0.0,0.0,11.0,0.0,0.0,,1997,5,True
USC00118740,1997-06-01,21.3,26.64,15.96,33.9,10.6,60.2,16.5,12.0,6.0,0.0,103.2,14.2,108.5,3429.4,0.0,0.0,27.0,5.0,0.0,,1997,6,True
USC00118740,1997-07-01,23.56,29.38,17.73,35.6,12.2,73.6,25.4,7.0,5.0,1.0,164.2,2.3,272.7,2.3,0.0,0.0,30.0,6.0,0.0,,1997,7,True
USC00118740,1997-08-01,21.33,26.5,16.15,33.3,10.6,178.2,75.9,12.0,9.0,2.0,96.3,3.6,369.0,5.9,0.0,0.0,30.0,2.0,0.0,,1997,8,True
USC00118740,1997-09-01,18.79,25.16,12.42,31.7,7.8,86.4,36.3,8.0,7.0,1.0,45.6,31.8,414.6,37.7,0.0,0.0,27.0,0.0,0.0,,1997,9,True
USC00118740,1997-10-01,12.31,18.61,6.01,30.0,-2.2,49.7,24.1,4.0,3.0,0.0,22.2,208.8,436.8,246.5,3.0,0.0,12.0,0.0,0.0,,1997,10,False
USC00118740,1997-11-01,3.19,7.04,-0.66,17.8,-9.4,65.3,9.9,13.0,10.0,0.0,0.0,454.2,436.8,700.7,19.0,2.0,0.0,0.0,0.0,,1997,11,False
USC00118740,1997-12-01,-0.02,3.0,-3.05,13.3,-12.8,50.1,15.2,11.0,4.0,0.0,0.0,569.1,436.8,1269.8,26.0,6.0,0.0,0.0,0.0,,1997,12,False
USC00118740,1998-01-01,0.38,3.77,-3.01,14.4,-14.4,56.7,15.5,11.0,6.0,0.0,0.0,556.6,0.0,1826.4,25.0,10.0,0.0,0.0,0.0,,1998,1,False
USC00118740,1998-02-01,4.1,7.98,0.22,17.8,-5.6,45.9,14.5,11.0,5.0,0.0,0.0,398.5,0.0,2224.9,16.0,0.0,0.0,0.0,0.0,,1998,2,False
USC00118740,1998-03-01,4.37,8.37,0.38,25.6,-15.6,161.3,30.2,16.0,8.0,4.0,2.3,435.0,2.3,2659.9,18.0,3.0,4.0,0.0,0.0,,1998,3,False
USC00118740,1998-04-01,11.49,16.81,6.16,25.0,0.6,117.1,23.4,12.0,10.0,0.0,0.0,205.4,2.3,2865.3,0.0,0.0,4.0,0.0,0.0,,1998,4,True
USC00118740,1998-05-01,19.41,24.91,13.92,33.3,9.4,198.4,48.5,13.0,11.0,3.0,63.7,30.1,66.0,2895.4,0.0,0.0,24.0,1.0,0.0,,1998,5,True
USC00118740,1998-06-01,21.67,26.75,16.58,33.9,6.1,221.4,39.9,16.0,14.0,3.0,128.3,28.3,194.3,2923.7,0.0,0.0,25.0,6.0,0.0,,1998,6,True
USC00118740,1998-07-01,23.64,28.83,18.45,34.4,13.3,106.6,36.6,8.0,5.0,1.0,164.5,0.0,358.8,0.0,0.0,0.0,31.0,2.0,0.0,,1998,7,True
USC00118740,1998-08-01,24.0,29.29,18.71,33.9,15.0,49.3,14.7,9.0,5.0,0.0,175.8,0.0,534.6,0.0,0.0,0.0,31.0,2.0,0.0,,1998,8,True
USC00118740,1998-09-01,22.09,29.07,15.1,35.6,8.9,55.7,33.8,6.0,3.0,1.0,119.0,6.4,653.6,6.4,0.0,0.0,30.0,7.0,0.0,,1998,9,True
USC00118740,1998-10-01,13.54,19.63,7.45,27.8,-0.6,74.7,29.2,11.0,6.0,1.0,5.6,154.2,659.2,160.6,2.0,0.0,11.0,0.0,0.0,,1998,10,False
USC00118740,1998-11-01,6.87,11.96,1.77,20.0,-6.1,61.6,18.8,8.0,6.0,0.0,0.0,343.9,659.2,504.5,12.0,0.0,0.0,0.0,0.0,,1998,11,False
USC00118740,1998-12-01,1.5,6.28,-3.27,21.7,-17.8,22.6,7.6,7.0,4.0,0.0,0.3,522.0,659.5,1026.5,22.0,6.0,1.0,0.0,1.0,,1998,12,False
USC00118740,1999-01-01,-3.92,0.54,-8.37,16.7,-31.7,124.0,30.0,13.0,9.0,1.0,0.0,670.2,0.0,1696.7,27.0,12.0,0.0,0.0,6.0,,1999,1,False
USC00118740,1999-02-01,2.07,6.54,-2.4,21.1,-10.0,63.1,37.1,9.0,4.0,1.0,0.0,455.4,0.0,2152.1,21.0,0.0,1.0,0.0,0.0,,1999,2,False
USC00118740,1999-03-01,3.28,8.75,-2.18,21.7,-7.8,48.3,17.0,6.0,4.0,0.0,0.0,466.6,0.0,2618.7,24.0,1.0,2.0,0.0,0.0,,1999,3,False
USC00118740,1999-04-01,11.75,17.41,6.09,25.6,1.1,121.3,45.0,14.0,10.0,1.0,0.5,198.0,0.5,2816.7,0.0,0.0,7.0,0.0,0.0,,1999,4,True
USC00118740,1999-05-01,18.01,24.21,11.81,29.4,6.7,89.3,29.2,11.0,9.0,1.0,34.9,44.9,35.4,2861.6,0.0,0.0,25.0,0.0,0.0,,1999,5,True
USC00118740,1999-06-01,22.28,27.55,17.0,34.4,7.8,156.0,49.0,11.0,7.0,2.0,128.6,10.2,164.0,2871.8,0.0,0.0,27.0,6.0,0.0,,1999,6,True
USC00118740,1999-07-01,25.58,31.18,19.98,35.6,13.3,97.1,28.7,8.0,7.0,2.0,224.7,0.0,388.7,0.0,0.0,0.0,31.0,16.0,0.0,,1999,7,True
USC00118740,1999-08-01,21.75,27.69,15.81,31.1,11.7,135.6,75.2,6.0,5.0,1.0,106.2,0.3,494.9,0.3,0.0,0.0,31.0,0.0,0.0,,1999,8,True
USC00118740,1999-09-01,18.57,26.72,10.42,34.4,3.3,48.6,38.9,3.0,3.0,1.0,54.1,47.1,549.0,47.4,0.0,0.0,27.0,5.0,0.0,,1999,9,True
USC00118740,1999-10-01,12.2,19.1,5.31,26.7,-2.8,48.8,17.5,5.0,3.0,0.0,2.2,192.2,551.2,239.6,6.0,0.0,13.0,0.0,0.0,,1999,10,False
USC00118740,1999-11-01,8.46,14.97,1.96,25.6,-5.6,20.6,12.4,5.0,2.0,0.0,0.0,296.1,551.2,535.7,12.0,0.0,7.0,0.0,0.0,,1999,11,False
USC00118740,1999-12-01,-0.09,4.61,-4.79,15.6,-20.6,52.2,19.8,15.0,6.0,0.0,0.0,571.1,551.2,1106.8,26.0,7.0,0.0,0.0,1.0,,1999,12,False
USC00118740,2000-01-01,-3.54,1.03,-8.1,15.6,-20.0,39.3,16.0,9.0,4.0,0.0,0.0,678.0,0.0,1784.8,27.0,16.0,0.0,0.0,3.0,,2000,1,False
USC00118740,2000-02-01,2.47,7.39,-2.44,22.2,-13.3,60.9,35.3,10.0,4.0,1.0,0.0,446.5,0.0,2231.3,21.0,7.0,1.0,0.0,0.0,,2000,2,False
USC00118740,2000-03-01,7.23,13.45,1.0,26.1,-8.9,45.0,26.4,7.0,4.0,1.0,0.0,344.2,0.0,2575.5,14.0,1.0,5.0,0.0,0.0,,2000,3,False
USC00118740,2000-04-01,10.36,17.06,3.66,24.4,-6.1,70.8,31.0,12.0,6.0,1.0,0.0,239.2,0.0,2814.7,6.0,0.0,9.0,0.0,0.0,,2000,4,True
USC00118740,2000-05-01,17.87,23.81,11.93,30.6,3.9,157.0,72.4,14.0,9.0,1.0,42.0,56.3,42.0,2871.0,0.0,0.0,23.0,0.0,0.0,,2000,5,True
USC00118740,2000-06-01,21.24,26.71,15.76,31.7,8.9,114.8,32.0,12.0,8.0,1.0,99.8,12.7,141.8,2883.7,0.0,0.0,29.0,0.0,0.0,,2000,6,True
USC00118740,2000-07-01,22.76,28.14,17.38,31.1,11.7,62.2,46.2,10.0,3.0,1.0,137.2,0.0,279.0,0.0,0.0,0.0,31.0,0.0,0.0,,2000,7,True
USC00118740,2000-08-01,23.36,29.37,17.35,36.1,12.8,91.2,46.7,11.0,7.0,1.0,155.8,0.0,434.8,0.0,0.0,0.0,31.0,5.0,0.0,,2000,8,True
USC00118740,2000-09-01,18.73,25.85,11.61,34.4,2.8,107.7,25.9,9.0,7.0,1.0,66.3,54.3,501.1,54.3,0.0,0.0,25.0,4.0,0.0,,2000,9,True
USC00118740,2000-10-01,14.03,20.39,7.67,28.9,-1.7,70.1,27.9,8.0,4.0,1.0,11.9,145.3,513.0,199.6,4.0,0.0,15.0,0.0,0.0,,2000,10,False
USC00118740,2000-11-01,3.23,7.49,-1.04,26.1,-11.1,97.6,47.0,7.0,5.0,1.0,0.8,454.0,513.8,653.6,15.0,4.0,1.0,0.0,0.0,,2000,11,False
USC00118740,2000-12-01,-8.44,-4.23,-12.66,4.4,-20.0,44.0,19.3,15.0,3.0,0.0,0.0,774.9,513.8,1428.5,29.0,21.0,0.0,0.0,5.0,,2000,12,False
USC00118740,2001-01-01,-3.65,0.04,-7.33,6.7,-17.8,33.6,12.7,9.0,4.0,0.0,0.0,681.4,0.0,2109.9,31.0,14.0,0.0,0.0,1.0,,2001,1,False
USC00118740,2001-02-01,-0.7,4.22,-5.63,15.0,-18.3,97.7,47.0,11.0,6.0,1.0,0.0,510.7,0.0,2620.6,27.0,6.0,0.0,0.0,1.0,,2001,2,False
USC00118740,2001-03-01,2.8,8.08,-2.47,16.7,-10.0,21.6,11.4,8.0,2.0,0.0,0.0,481.4,0.0,3102.0,24.0,1.0,0.0,0.0,0.0,,2001,3,False
USC00118740,2001-04-01,14.34,21.03,7.65,31.1,-2.2,27.7,10.9,9.0,3.0,0.0,22.2,142.0,22.2,3244.0,4.0,0.0,17.0,0.0,0.0,,2001,4,True
USC00118740,2001-05-01,17.85,24.22,11.49,33.3,3.9,97.4,14.2,15.0,10.0,0.0,48.6,63.5,70.8,3307.5,0.0,0.0,20.0,2.0,0.0,,2001,5,True
USC00118740,2001-06-01,21.1,26.96,15.24,33.3,7.8,71.9,23.6,7.0,5.0,0.0,105.3,22.3,176.1,3329.8,0.0,0.0,25.0,6.0,0.0,,2001,6,True
USC00118740,2001-07-01,24.14,30.15,18.13,35.6,8.9,92.5,38.6,8.0,6.0,1.0,181.6,1.7,357.7,1.7,0.0,0.0,31.0,12.0,0.0,,2001,7,True
USC00118740,2001-08-01,23.76,29.75,17.78,35.0,12.8,121.8,43.2,10.0,6.0,1.0,168.3,0.0,526.0,1.7,0.0,0.0,31.0,5.0,0.0,,2001,8,True
USC00118740,2001-09-01,18.14,24.77,11.51,31.7,3.3,90.3,41.9,6.0,4.0,2.0,41.7,47.5,567.7,49.2,0.0,0.0,25.0,0.0,0.0,,2001,9,True
USC00118740,2001-10-01,11.65,17.16,6.14,28.3,-3.3,163.8,41.9,11.0,9.0,2.0,4.5,211.6,572.2,260.8,3.0,0.0,8.0,0.0,0.0,,2001,10,False
USC00118740,2001-11-01,9.58,15.87,3.29,23.9,-2.8,48.6,16.0,10.0,4.0,0.0,0.0,262.5,572.2,523.3,7.0,0.0,6.0,0.0,0.0,,2001,11,False
USC00118740,2001-12-01,1.63,5.7,-2.44,18.9,-15.0,56.3,13.0,10.0,6.0,0.0,0.0,517.7,572.2,1041.0,20.0,7.0,0.0,0.0,0.0,,2001,12,False
USC00118740,2002-01-01,1.08,6.14,-3.98,17.8,-14.4,71.4,29.0,8.0,3.0,2.0,0.0,534.8,0.0,1575.8,25.0,5.0,0.0,0.0,0.0,,2002,1,False
USC00118740,2002-02-01,0.66,5.74,-4.41,15.0,-17.2,74.9,51.1,6.0,5.0,1.0,0.0,494.8,0.0,2070.6,26.0,3.0,0.0,0.0,0.0,,2002,2,False
USC00118740,2002-03-01,2.3,7.64,-3.04,20.6,-17.2,78.7,17.5,12.0,6.0,0.0,0.0,497.0,0.0,2567.6,19.0,5.0,0.0,0.0,0.0,,2002,3,False
USC00118740,2002-04-01,11.48,17.44,5.53,30.0,-4.4,106.9,42.2,10.0,6.0,1.0,18.6,224.1,18.6,2791.7,6.0,0.0,8.0,0.0,0.0,,2002,4,True
USC00118740,2002-05-01,14.81,21.09,8.52,33.9,1.7,160.0,33.8,15.0,14.0,1.0,23.6,132.9,42.2,2924.6,0.0,0.0,15.0,1.0,0.0,,2002,5,True
USC00118740,2002-06-01,23.27,29.23,17.31,33.9,11.7,70.7,35.8,10.0,5.0,1.0,152.5,4.4,194.7,2929.0,0.0,0.0,28.0,9.0,0.0,,2002,6,True
USC00118740,2002-07-01,26.07,32.04,20.1,36.7,15.6,69.4,22.4,8.0,5.0,0.0,239.8,0.0,434.5,0.0,0.0,0.0,31.0,19.0,0.0,,2002,7,True
USC00118740,2002-08-01,23.88,29.2,18.56,34.4,13.9,184.8,76.7,9.0,7.0,2.0,171.9,0.0,606.4,0.0,0.0,0.0,31.0,8.0,0.0,,2002,8,True
USC00118740,2002-09-01,21.1,27.67,14.53,33.3,6.7,45.0,24.9,7.0,4.0,0.0,97.2,14.1,703.6,14.1,0.0,0.0,29.0,5.0,0.0,,2002,9,True
USC00118740,2002-10-01,11.36,16.85,5.87,31.7,-0.6,80.5,24.1,8.0,5.0,0.0,18.3,234.4,721.9,248.5,2.0,0.0,10.0,0.0,0.0,,2002,10,False
USC00118740,2002-11-01,4.14,8.86,-0.59,18.9,-7.2,21.8,8.1,9.0,3.0,0.0,0.0,425.9,721.9,674.4,19.0,1.0,0.0,0.0,0.0,,2002,11,False
USC00118740,2002-12-01,-0.08,4.36,-4.53,15.0,-12.8,39.1,21.1,6.0,4.0,0.0,0.0,570.9,721.9,1245.3,26.0,8.0,0.0,0.0,0.0,,2002,12,False
USC00118740,2003-01-01,-6.05,-1.5,-10.59,12.8,-21.7,20.1,6.1,8.0,5.0,0.0,0.0,755.8,0.0,2001.1,30.0,19.0,0.0,0.0,7.0,,2003,1,False
USC00118740,2003-02-01,-3.82,0.58,-8.21,13.3,-16.7,40.7,15.5,9.0,4.0,0.0,0.0,620.3,0.0,2621.4,28.0,14.0,0.0,0.0,0.0,,2003,2,False
USC00118740,2003-03-01,5.93,12.29,-0.44,23.9,-12.8,52.9,28.2,12.0,5.0,1.0,0.0,384.5,0.0,3005.9,17.0,2.0,5.0,0.0,0.0,,2003,3,False
USC00118740,2003-04-01,12.21,18.55,5.87,28.9,-1.7,56.0,11.9,10.0,7.0,0.0,6.1,189.7,6.1,3195.6,5.0,0.0,14.0,0.0,0.0,,2003,4,True
USC00118740,2003-05-01,16.34,21.91,10.78,30.6,2.8,91.2,28.2,13.0,9.0,1.0,16.0,77.7,22.1,3273.3,0.0,0.0,18.0,0.0,0.0,,2003,5,True
USC00118740,2003-06-01,19.91,25.97,13.84,32.8,5.6,77.2,24.4,11.0,9.0,0.0,71.0,23.8,93.1,3297.1,0.0,0.0,27.0,2.0,0.0,,2003,6,True
USC00118740,2003-07-01,23.62,29.41,17.83,35.6,12.8,177.4,82.6,10.0,7.0,2.0,163.9,0.0,257.0,0.0,0.0,0.0,31.0,6.0,0.0,,2003,7,True
USC00118740,2003-08-01,23.76,29.61,17.91,36.7,14.4,159.3,69.9,9.0,5.0,2.0,168.2,0.0,425.2,0.0,0.0,0.0,31.0,6.0,0.0,,2003,8,True
USC00118740,2003-09-01,17.62,23.9,11.34,29.4,2.2,103.3,48.5,9.0,5.0,2.0,34.5,57.0,459.7,57.0,0.0,0.0,21.0,0.0,0.0,,2003,9,True
USC00118740,2003-10-01,12.5,18.93,6.06,28.3,-1.1,33.3,17.0,5.0,3.0,0.0,3.0,184.0,462.7,241.0,1.0,0.0,14.0,0.0,0.0,,2003,10,False
USC00118740,2003-11-01,7.12,12.07,2.16,25.0,-5.6,125.6,62.2,15.0,8.0,1.0,1.1,337.7,463.8,578.7,12.0,1.0,3.0,0.0,0.0,,2003,11,False
USC00118740,2003-12-01,0.6,4.37,-3.18,11.7,-12.2,79.0,19.8,13.0,8.0,0.0,0.0,549.8,463.8,1128.5,26.0,8.0,0.0,0.0,0.0,,2003,12,False
USC00118740,2004-01-01,-4.45,-0.01,-8.9,17.2,-24.4,55.3,20.8,8.0,4.0,0.0,0.0,706.4,0.0,1834.9,29.0,16.0,0.0,0.0,3.0,,2004,1,False
USC00118740,2004-02-01,-1.11,3.62,-5.83,16.1,-13.9,14.3,4.3,8.0,2.0,0.0,0.0,563.7,0.0,2398.6,26.0,11.0,0.0,0.0,0.0,,2004,2,False
USC00118740,2004-03-01,6.68,11.92,1.44,23.9,-8.3,196.7,74.2,19.0,9.0,2.0,0.0,361.3,0.0,2759.9,15.0,0.0,2.0,0.0,0.0,,2004,3,False
USC00118740,2004-04-01,12.12,18.55,5.7,29.4,-1.1,47.8,23.9,6.0,4.0,0.0,8.6,194.9,8.6,2954.8,4.0,0.0,11.0,0.0,0.0,,2004,4,True
USC00118740,2004-05-01,18.72,24.44,13.01,30.6,3.3,111.4,29.2,15.0,9.0,1.0,66.1,54.0,74.7,3008.8,0.0,0.0,26.0,0.0,0.0,,2004,5,True
USC00118740,2004-06-01,20.87,26.56,15.18,32.8,9.4,95.8,56.1,12.0,6.0,1.0,87.5,11.4,162.2,3020.2,0.0,0.0,30.0,2.0,0.0,,2004,6,True
USC00118740,2004-07-01,22.55,27.73,17.37,32.2,11.7,145.4,33.5,12.0,8.0,3.0,130.9,0.0,293.1,0.0,0.0,0.0,31.0,3.0,0.0,,2004,7,True
USC00118740,2004-08-01,20.14,25.96,14.31,31.1,8.9,91.2,27.2,10.0,9.0,1.0,73.0,17.1,366.1,17.1,0.0,0.0,27.0,0.0,0.0,,2004,8,True
USC00118740,2004-09-01,20.33,27.38,13.28,31.1,6.1,55.7,55.4,2.0,1.0,1.0,71.1,11.1,437.2,28.2,0.0,0.0,30.0,0.0,0.0,,2004,9,True
USC00118740,2004-10-01,12.58,18.25,6.91,27.2,-1.7,94.3,18.0,14.0,10.0,0.0,3.9,172.3,441.1,200.5,2.0,0.0,10.0,0.0,0.0,,2004,10,False
USC00118740,2004-11-01,7.34,11.55,3.13,21.1,-5.6,131.0,32.0,17.0,11.0,1.0,0.0,329.8,441.1,530.3,9.0,0.0,1.0,0.0,0.0,,2004,11,False
USC00118740,2004-12-01,0.0,4.51,-4.51,17.8,-17.8,51.3,23.6,6.0,4.0,0.0,0.0,568.4,441.1,1098.7,23.0,9.0,0.0,0.0,1.0,,2004,12,False
USC00118740,2005-01-01,-2.33,1.44,-6.1,17.2,-18.3,157.4,36.8,17.0,10.0,1.0,0.0,640.5,0.0,1739.2,25.0,14.0,0.0,0.0,1.0,,2005,1,False
USC00118740,2005-02-01,1.5,5.64,-2.64,18.3,-8.3,50.9,22.4,10.0,4.0,0.0,0.0,471.3,0.0,2210.5,22.0,4.0,0.0,0.0,0.0,,2005,2,False
USC00118740,2005-03-01,3.48,9.04,-2.07,23.9,-9.4,44.0,21.1,7.0,4.0,0.0,0.0,460.4,0.0,2670.9,22.0,1.0,2.0,0.0,0.0,,2005,3,False
USC00118740,2005-04-01,12.59,19.42,5.75,27.8,0.6,101.0,50.3,8.0,6.0,1.0,3.7,176.1,3.7,2847.0,0.0,0.0,13.0,0.0,0.0,,2005,4,True
USC00118740,2005-05-01,16.11,23.46,8.75,30.6,-0.6,24.8,19.1,5.0,2.0,0.0,18.3,86.3,22.0,2933.3,2.0,0.0,24.0,0.0,0.0,,2005,5,True
USC00118740,2005-06-01,23.91,30.18,17.63,35.0,12.2,61.4,41.1,6.0,3.0,1.0,167.8,0.6,189.8,2933.9,0.0,0.0,29.0,16.0,0.0,,2005,6,True
USC00118740,2005-07-01,24.48,30.32,18.64,35.0,13.3,109.2,27.2,10.0,10.0,1.0,190.6,0.0,380.4,0.0,0.0,0.0,31.0,8.0,0.0,,2005,7,True
USC00118740,2005-08-01,24.34,29.95,18.73,35.6,13.3,57.4,25.9,10.0,3.0,1.0,186.2,0.0,566.6,0.0,0.0,0.0,31.0,10.0,0.0,,2005,8,True
USC00118740,2005-09-01,21.62,28.57,14.67,35.6,3.9,143.7,42.4,7.0,7.0,2.0,114.8,16.1,681.4,16.1,0.0,0.0,27.0,9.0,0.0,,2005,9,True
USC00118740,2005-10-01,13.25,19.25,7.25,31.1,-0.6,32.6,26.7,7.0,2.0,1.0,20.3,177.8,701.7,193.9,2.0,0.0,12.0,0.0,0.0,,2005,10,False
USC00118740,2005-11-01,6.48,12.21,0.76,21.7,-9.4,94.5,33.8,7.0,6.0,1.0,0.0,355.5,701.7,549.4,13.0,2.0,2.0,0.0,0.0,,2005,11,False
USC00118740,2005-12-01,-3.99,-0.33,-7.65,11.1,-17.2,47.5,20.6,12.0,4.0,0.0,0.0,692.0,701.7,1241.4,26.0,17.0,0.0,0.0,0.0,,2005,12,False
USC00118740,2006-01-01,3.24,7.46,-0.98,16.1,-6.7,45.3,17.5,9.0,5.0,0.0,0.0,467.8,0.0,1709.2,19.0,2.0,0.0,0.0,0.0,,2006,1,False
USC00118740,2006-02-01,-0.56,5.4,-6.51,15.6,-18.3,13.2,7.6,6.0,2.0,0.0,0.0,528.9,0.0,2238.1,27.0,7.0,0.0,0.0,1.0,,2006,2,False
USC00118740,2006-03-01,5.47,10.64,0.3,23.9,-7.2,88.2,26.7,13.0,7.0,1.0,0.0,398.9,0.0,2637.0,19.0,0.0,2.0,0.0,0.0,,2006,3,False
USC00118740,2006-04-01,13.6,20.04,7.17,28.3,-2.2,112.0,31.0,12.0,8.0,2.0,9.2,145.8,9.2,2782.8,2.0,0.0,16.0,0.0,0.0,,2006,4,True
USC00118740,2006-05-01,16.73,22.44,11.03,33.3,5.6,77.8,19.6,15.0,8.0,0.0,49.2,98.9,58.4,2881.7,0.0,0.0,20.0,3.0,0.0,,2006,5,True
USC00118740,2006-06-01,21.87,27.96,15.78,34.4,11.1,42.1,11.2,11.0,5.0,0.0,111.9,5.8,170.3,2887.5,0.0,0.0,27.0,4.0,0.0,,2006,6,True
USC00118740,2006-07-01,24.85,30.67,19.02,34.4,13.3,199.6,46.0,15.0,9.0,3.0,201.9,0.0,372.2,0.0,0.0,0.0,31.0,11.0,0.0,,2006,7,True
USC00118740,2006-08-01,23.31,28.25,18.37,34.4,14.4,76.2,19.6,13.0,7.0,0.0,154.3,0.0,526.5,0.0,0.0,0.0,31.0,2.0,0.0,,2006,8,True
USC00118740,2006-09-01,17.67,23.7,11.63,31.1,4.4,34.1,15.7,8.0,4.0,0.0,33.0,53.0,559.5,53.0,0.0,0.0,24.0,0.0,0.0,,2006,9,True
USC00118740,2006-10-01,10.79,16.95,4.62,31.7,-2.8,96.0,54.6,10.0,7.0,1.0,14.2,248.1,573.7,301.1,8.0,0.0,8.0,0.0,0.0,,2006,10,False
USC00118740,2006-11-01,6.54,11.68,1.39,22.2,-7.8,59.8,13.7,9.0,6.0,0.0,0.0,353.9,573.7,655.0,15.0,0.0,2.0,0.0,0.0,,2006,11,False
USC00118740,2006-12-01,2.19,6.85,-2.46,16.1,-15.0,118.9,32.0,9.0,6.0,1.0,0.0,479.0,573.7,1134.0,19.0,4.0,0.0,0.0,0.0,,2006,12,False
USC00118740,2007-01-01,-1.28,2.3,-4.85,11.7,-15.6,77.0,26.9,9.0,5.0,1.0,0.0,607.9,0.0,1741.9,25.0,12.0,0.0,0.0,0.0,,2007,1,False
USC00118740,2007-02-01,-7.09,-2.95,-11.23,6.7,-22.2,52.6,18.8,6.0,5.0,0.0,0.0,711.9,0.0,2453.8,28.0,19.0,0.0,0.0,7.0,,2007,2,False
USC00118740,2007-03-01,8.89,14.71,3.06,26.7,-10.0,56.8,12.2,13.0,9.0,0.0,7.5,300.4,7.5,2754.2,12.0,2.0,10.0,0.0,0.0,,2007,3,False
USC00118740,2007-04-01,10.15,16.24,4.05,30.6,-6.1,61.7,13.2,9.0,7.0,0.0,5.0,250.7,12.5,3004.9,8.0,0.0,12.0,0.0,0.0,,2007,4,True
